13826~Opera (rozlišovacia stránka)~ hudobnodramatické dielo hrané na scéne, pozri opera~sk.wikipedia.org/wiki/opera~ balík aplikácií pre prácu s internetom, pozri Opera (webový prehliadač)~sk.wikipedia.org/wiki/Opera_(webový_prehliadač)~ mesto v Taliansku, v regióne Lombardsko, pozri Opera (Lombardsko)~sk.wikipedia.org/wiki/Opera_(Lombardsko)
14600~Pyramída (rozlišovacia stránka)~ v geometrii, anatómii, kryštalografii a záhradkárstve: cudzie slovo pre ihlan~sk.wikipedia.org/wiki/ihlan~ v architektúre a dejinách: monumentálna ihlanovitá staroegyptská hrobka alebo jej podobná stavba, pozri pyramída~sk.wikipedia.org/wiki/pyramída~ v športovej akrobatike: skupina akrobatov postavených na sebe do tvaru trojuholníka, pozri pyramída (akrobatika)~sk.wikipedia.org/wiki/pyramída_(akrobatika)~ v geodézii: signalizačná stavba nad trigonometrickým bodom v podobe ihlana, synonymum: meračská pyramída, pozri pyramída (geodézia)~sk.wikipedia.org/wiki/pyramída_(geodézia)~ v biliarde: druh hry, pri ktorej sa gule stavajú do pyramídy, pozri pyramída (biliard)~sk.wikipedia.org/wiki/pyramída_(biliard)~ slovenská encyklopédia, ktorá vychádzala formou časopisu od 70. rokov až do začiatku 90. rokov 20. storočia, pozri Pyramída (encyklopedický časopis)~sk.wikipedia.org/wiki/Pyramída_(encyklopedický_časopis)~ chránené územie, pozri Pyramída (prírodná pamiatka)~sk.wikipedia.org/wiki/Pyramída_(prírodná_pamiatka)~ v lekárskom slangu skalná kosť~sk.wikipedia.org/wiki/skalná_kosť~ Maslowova pyramída~sk.wikipedia.org/wiki/Maslowova_pyramída~ potravinová pyramída~sk.wikipedia.org/wiki/potravinová_pyramída~ populačná pyramída (v demografii grafické znázornenie vekovej štruktúry obyvateľstva v tvare trojuholníka)~sk.wikipedia.org/wiki/populačná_pyramída~ spoločenská pyramída~sk.wikipedia.org/wiki/spoločenská_pyramída~ pôdna pyramída~sk.wikipedia.org/wiki/pôdna_pyramída
14601~Ihlan (rozlišovacia stránka)~v geometrii: teleso, v ktorom sú rohy rovinného mnohouholníka priamočiaro spojené s nejakým bodom (nazývaným vrchol ihlana) nachádzajúcim sa mimo roviny tohto mnohouholníka, pozri ihlan~sk.wikipedia.org/wiki/ihlan~v kryštalografii: jeden z kryštálových tvarov, pozri ihlan (kryštál)~sk.wikipedia.org/wiki/ihlan_(kryštál)~v záhradkárstve: strom umelo tvarovaný do kužeľa alebo ihlana, pozri ihlan (strom)~sk.wikipedia.org/wiki/ihlan_(strom)
14919~Apple (rozlišovacia stránka)~ spoločnosť známa výrobou počítačov Macintosh, digitálnych prehrávačov iPod a operačného systému OS X, pozri Apple~sk.wikipedia.org/wiki/Apple~ prvá indická družica, pozri Apple (družica)~sk.wikipedia.org/wiki/Apple_(družica)~ Apple (Ohio)~sk.wikipedia.org/wiki/Apple_(Ohio)~ Apple (Oklahoma)~sk.wikipedia.org/wiki/Apple_(Oklahoma)~ Apple Corps – mediálna spoločnosť a hudobné vydavateľstvo The Beatles~sk.wikipedia.org/wiki/Apple_Corps~ Apple Daily – denník vychádzajúci v Hongkongu~sk.wikipedia.org/wiki/Apple_Daily~ Big Apple – prezývka mesta New York~sk.wikipedia.org/wiki/Big_Apple
18926~Bunka (rozlišovacia stránka)~ obytná bunka, sanitárna bunka, bunka na prevliekanie a pod., pozri Bunka (stavebníctvo)~sk.wikipedia.org/wiki/Bunka_(stavebníctvo)~ včelia bunka, čiže komôrka v pláste včelieho úľa~sk.wikipedia.org/wiki/úľ~ v biológii: základná stavebná jednotka živých organizmov, pozri bunka (biológia)~sk.wikipedia.org/wiki/bunka_(biológia)~ v telekomunikáciách a mobilnej telefónii: rádiová bunka~sk.wikipedia.org/wiki/rádiová_bunka~ v informatike: bunka v tabuľke tabuľkový procesor|tabuľkového procesora alebo HTML stránka|HTML stránky~sk.wikipedia.org/wiki/tabuľkový_procesor~ v kryštalografii: bunka mriežky, synonymum je komôrka mriežky; pozri aj Wignerova-Seitzova bunka, základná bunka~sk.wikipedia.org/wiki/komôrka_mriežky]];_pozri_aj_[[Wignerova-Seitzova_bunka]],_[[základná_bunka~ bunka reaktora, synonymum je reaktorová komora~sk.wikipedia.org/wiki/reaktorová_komora~ separačná bunka (pri separácii izotopov), synonymum je separačná jednotka~sk.wikipedia.org/wiki/separačná_bunka~ difúzna bunka (pri separácii izotopov)~sk.wikipedia.org/wiki/difúzna_bunka~ v termodynamike: rôzne významy, napr. fázová bunka~sk.wikipedia.org/wiki/fázová_bunka~ pozri pod bunkový automat~sk.wikipedia.org/wiki/bunkový_automat~ synonymum pre pole v zmysle jeden štvorček v rámci skupiny štvorčekov: bunka matica|matice, bunka magický trojuholník|magického trojuholníka a pod.~sk.wikipedia.org/wiki/matica~ pamäťová bunka~sk.wikipedia.org/wiki/pamäťová_bunka~ Kerrova bunka, čiže prístroj na premenu výkyvov elektrického napätia na svetelné výkyvy~sk.wikipedia.org/wiki/Kerrova_bunka~ v sociológii a organizácii: malá organizačná jednotka, spravidla uzavretá malá skupina osôb, ktoré spolu konajú za spoločným cieľom, napr. stranícka bunka, odbojová bunka, teroristická bunka, partizánska bunka ~sk.wikipedia.org/wiki/teroristická_bunka
21733~Loď (rozlišovacia stránka)~druh plavidla po vode, pozri loď~sk.wikipedia.org/wiki/loď~kozmická loď~sk.wikipedia.org/wiki/kozmická_loď~architektonická časť kresťanského chrámu, pozri loď (architektúra)~sk.wikipedia.org/wiki/loď_(architektúra)
23406~Írsko (rozlišovacia stránka)~ ostrov v severnej Európe, pozri Írsko (ostrov)~sk.wikipedia.org/wiki/Írsko_(ostrov)~ štát pokrývajúci väčšinu tohto ostrova, pozri Írsko~sk.wikipedia.org/wiki/Írsko
27548~Potok (rozlišovacia stránka)~ menší vodný tok, pozri potok~sk.wikipedia.org/wiki/potok~ prítok Krivule v povodí Belej, pozri Potok (prítok Krivule)~sk.wikipedia.org/wiki/Potok_(prítok_Krivule)~ prítok Škapovej v povodí Torysy, pozri Potok (prítok Škapovej)~sk.wikipedia.org/wiki/Potok_(prítok_Škapovej)~ obec v okrese Rimavská Sobota, pozri Potok (okres Rimavská Sobota)~sk.wikipedia.org/wiki/Potok_(okres_Rimavská_Sobota)~ obec v okrese Ružomberok, pozri Potok (okres Ružomberok)~sk.wikipedia.org/wiki/Potok_(okres_Ružomberok)~ časť obce Makov (okres Čadca)|Makov v okrese Čadca, pozri Potok (Čadca)~sk.wikipedia.org/wiki/Makov_(okres_Čadca)~ Chaim Potok (1929-2002), spisovateľ a rabín USA ~sk.wikipedia.org/wiki/Chaim_Potok~ Mark Potok, aktivista USA proti rasizmu ~sk.wikipedia.org/wiki/Mark_Potok~ Richard Potok, austrálsky právnik ~sk.wikipedia.org/wiki/Richard_Potok
28217~Mexiko (rozlišovacia stránka)~ štát Mexiko, pozri Mexiko~sk.wikipedia.org/wiki/Mexiko~ jeho hlavné mesto, pozri Mexiko (mesto)~sk.wikipedia.org/wiki/Mexiko_(mesto)~ štát v Mexiku, pozri Mexiko (štát v Mexiku)~sk.wikipedia.org/wiki/Mexiko_(štát_v_Mexiku)
30857~Nitra (rozlišovacia stránka)~ mesto na Slovensku, pozri Nitra~sk.wikipedia.org/wiki/Nitra~ rieka na Slovensku, pozri Nitra (rieka)~sk.wikipedia.org/wiki/Nitra_(rieka)~ okres na Slovensku, pozri Nitra (okres)~sk.wikipedia.org/wiki/Nitra_(okres)~súčasný, pozri Nitriansky kraj <ref>https://www.minedu.sk/data/att/1023.pdf S. 18</ref><ref>https://www.minzp.sk/ou-nitra/</ref>~sk.wikipedia.org/wiki/Nitriansky_kraj~v rokoch 1949 - 1960<ref>{{Citácia knihy | priezvisko = | meno = | autor = | odkaz na autora = | titul = Vlastivedný slovník obcí na Slovensku | vydanie = | vydavateľ = Veda | miesto = | rok = 1978 | počet strán = 568 | url = | isbn = | kapitola = | strany =136 | jazyk = }}</ref>, pozri Nitriansky kraj (1949 – 1960)~sk.wikipedia.org/wiki/Nitriansky_kraj_(1949_–_1960)~ Nitriansky samosprávny kraj <ref>https://spravy.pravda.sk/domace/clanok/444598-odsudili-troch-ludi-v-kauze-machinacii-pri-verejnom-obstaravani-v-nitre/</ref><ref>http://www.uzemneplany.sk/files/ground_planes/vuc-nitriansky-kraj/parts/uzemny-plan-vuc/zmeny-a-doplnky-r-2004/documents/sprievodna-sprava.pdf?f=68ead28da0a6a095276991129e8fc740</ref>~sk.wikipedia.org/wiki/Nitriansky_samosprávny_kraj~Malé Nitriansko (t.j. koncept J. Steinhübela)<ref>Ottov historický atlas Slovensko. 2009, S. 80</ref>~sk.wikipedia.org/wiki/Malé_Nitriansko~Nitrianske kniežatstvo<ref>PUKANEC, M. Tri teórie o pôvode slovenčiny: migračno-integračná, kmeňová a koinéová. In: Jazykovedné štúdie XXVIII, 2010, S. 160 https://www.juls.savba.sk/attachments/publ_dialektologia/js28.pdf</ref>~sk.wikipedia.org/wiki/Nitrianske_kniežatstvo~Nitrianska župa<ref>Ottov historický atlas Slovensko. 2009, S. 86, 87</ref><ref>{{Citácia knihy | priezvisko = Stodola | meno = Emil | autor = | odkaz na autora = | titul = Slovenské menšiny na rozhraní maďarsko-slovenskom | vydanie = | vydavateľ = Tločiou Politiky | miesto = | rok = 1919 | počet strán = 113 | url = | isbn = | kapitola = | strany = 29| jazyk = }}</ref><ref>http://dechtice.fara.sk/historia/cirkevnedejiny/16.storocie/vizitacia1560+</ref>~sk.wikipedia.org/wiki/Nitrianska_župa~osmanský sandžak <ref>CSÁNYI, P. Význam Novozámockej pevnosti v protitureckom boji http://sjps.fsvucm.sk/Articles/03_2_2.pdf</ref>, pozri Nitra (sandžak)~sk.wikipedia.org/wiki/Nitra_(sandžak)~ planétka, pozri 9543 Nitra|(9543) Nitra~sk.wikipedia.org/wiki/9543_Nitra~ slovenský časopis, pozri Nitra (časopis)~sk.wikipedia.org/wiki/Nitra_(časopis)~ slovenský almanach, pozri Nitra (almanach)~sk.wikipedia.org/wiki/Nitra_(almanach)~ priezvisko, pozri Nitra (priezvisko)~sk.wikipedia.org/wiki/Nitra_(priezvisko)~ Maximilián Nitra (1922{{--}}2008), slovenský dramaturg a scenárista~sk.wikipedia.org/wiki/Maximilián_Nitra~ Nitra nad Ipľom, obec na Slovensku v okrese Lučenec~sk.wikipedia.org/wiki/Nitra_nad_Ipľom~ Horná Nitra~sk.wikipedia.org/wiki/Horná_Nitra
31645~Čechy (rozlišovacia stránka)~ v užšom zmysle: historická krajina v západnej časti dnešného Česka (lat. Bohemia)<ref>{{beliana|3|Čechy|40}}</ref>, pozri Čechy~sk.wikipedia.org/wiki/Čechy~ obec na Slovensku v okrese Nové Zámky, pozri Čechy (okres Nové Zámky)~sk.wikipedia.org/wiki/Čechy_(okres_Nové_Zámky)~ obec v Česku v okrese Přerov, pozri Čechy (okres Přerov)~sk.wikipedia.org/wiki/Čechy_(okres_Přerov)~ vinohradnícka oblasť Čechy~sk.wikipedia.org/wiki/vinohradnícka_oblasť_Čechy~ Čechy pod Kosířem – obec v Česku v okrese Prostějov~sk.wikipedia.org/wiki/Čechy_pod_Kosířem~ Hokejová reprezentácia Čiech~sk.wikipedia.org/wiki/Hokejová_reprezentácia_Čiech
33145~Čína (rozlišovacia stránka)~ Čína (civilizácia) – civilizácia, kultúra a dejiny súvisiace najmä s dnešnou ČĽR a Taiwanom~sk.wikipedia.org/wiki/Čína_(civilizácia)~ Čínska ľudová republika (ČĽR) – s oficiálnym krátkym tvarom názvu „Čína“, štát ovládajúci pevninskú Čínu, Hongkong, a Macao~sk.wikipedia.org/wiki/Čínska_ľudová_republika]]_(ČĽR) – s_oficiálnym_krátkym_tvarom_názvu_„[[Čína~ Čínska republika – s oficiálnym krátkym tvarom názvu „Taiwan“, štát od roku 1949 ovládajúci ostrovy Taiwan, Peskadory, Ťinmen (Quemoy), Matsu, Pratas a niekoľko okolitých ostrovov~sk.wikipedia.org/wiki/Čínska_republika]] – s_oficiálnym_krátkym_tvarom_názvu_„[[Taiwan]]“,_štát_od_roku_[[1949~ prenesene: čínska kuchyňa~sk.wikipedia.org/wiki/čínska_kuchyňa
34649~Bajkonur (rozlišovacia stránka)~ ruský kozmodróm v Kazachstane, pozri Bajkonur~sk.wikipedia.org/wiki/Bajkonur~ kazašskú obec, podľa ktorej bol pomenovaný kozmodróm, ale ktorá je {{km|320|m}} od neho vzdialená, pozri Bajkonur (obec)~sk.wikipedia.org/wiki/Bajkonur_(obec)~ mesto neďaleko kozmodrómu, pozri Bajkonur (mesto)~sk.wikipedia.org/wiki/Bajkonur_(mesto)
34798~Indus (rozlišovacia stránka)~rieka v Indii, pozri Indus~sk.wikipedia.org/wiki/Indus~latinský názov súhvezdia Indián, pozri Indián (súhvezdie)~sk.wikipedia.org/wiki/Indián_(súhvezdie)~loď, ktorou boli prepravovaní emigranti z Anglicka do Austrálie, pozri Indus (loď)~sk.wikipedia.org/wiki/Indus_(loď)~programovací jazyk, pozri Indus (programovací jazyk)~sk.wikipedia.org/wiki/Indus_(programovací_jazyk)~rímsky cognomen~sk.wikipedia.org/wiki/cognomen~kultúra povodia Indusu~sk.wikipedia.org/wiki/kultúra_povodia_Indusu~Bitka pri Induse (Perzia proti Džingischánovi)~sk.wikipedia.org/wiki/Bitka_pri_Induse~IndUS (indiánska mládežnícka skupina) ~sk.wikipedia.org/wiki/IndUS
35906~Pascal (rozlišovacia stránka)~ priezvisko francúzskeho matematika, pozri Blaise Pascal ~sk.wikipedia.org/wiki/Blaise_Pascal~ jednotka tlaku, pozri Pascal~sk.wikipedia.org/wiki/Pascal~ programovací jazyk, pozri Pascal (programovací jazyk)~sk.wikipedia.org/wiki/Pascal_(programovací_jazyk)
35972~Lipany (rozlišovacia stránka)~ mesto na Slovensku, pozri Lipany~sk.wikipedia.org/wiki/Lipany~ časť obce Vitice v okrese Kolín, dejisko Bitky pri Lipanoch, pozri Lipany (Vitice)~sk.wikipedia.org/wiki/Lipany_(Vitice)~ mestská štvrť a katastrálne územie v mestskej časti Praha - Kolovraty, pozri Lipany (Praha)~sk.wikipedia.org/wiki/Lipany_(Praha)~ bývalá obec, zlúčená do obce Lipence, dnes súčasť mestskej časti Praha-Lipence, pozri Lipany (Lipence)~sk.wikipedia.org/wiki/Lipence]],_dnes_súčasť_mestskej_časti_Praha-Lipence,_pozri_[[Lipany_(Lipence)
36107~Najsvätejšia Trojica (rozlišovacia stránka)~obraz, pozri Svätá Trojica (Masaccio)~sk.wikipedia.org/wiki/Svätá_Trojica_(Masaccio)
36443~Leicester (rozlišovacia stránka)~ Leicester – Mesto v Anglicku~sk.wikipedia.org/wiki/Leicester~ Leicester (Massachusetts)~sk.wikipedia.org/wiki/Leicester_(Massachusetts)~ Leicester (mesto, New York) ~sk.wikipedia.org/wiki/Leicester_(mesto,_New_York)~ Leicester (dedina, New York)~sk.wikipedia.org/wiki/Leicester_(dedina,_New_York)~ Leicester (Severná Karolína)~sk.wikipedia.org/wiki/Leicester_(Severná_Karolína)~ Leicester (Vermont)~sk.wikipedia.org/wiki/Leicester_(Vermont)
37125~Benátky (rozlišovacia stránka)~mesto, pozri Benátky~sk.wikipedia.org/wiki/Benátky~región, pozri Benátsko~sk.wikipedia.org/wiki/Benátsko~provincia, pozri Benátky (provincia)~sk.wikipedia.org/wiki/Benátky_(provincia)~skrátene Benátska republika~sk.wikipedia.org/wiki/Benátska_republika~obec v okrese Svitavy, pozri Benátky (okres Svitavy)~sk.wikipedia.org/wiki/Benátky_(okres_Svitavy)~obec v okrese Hradec Králové, pozri Benátky (okres Hradec Králové)~sk.wikipedia.org/wiki/Benátky_(okres_Hradec_Králové)~obec v okrese Mladá Boleslav, pozri Benátky nad Jizerou~sk.wikipedia.org/wiki/Benátky_nad_Jizerou~časť obce Ždírec nad Doubravou~sk.wikipedia.org/wiki/Ždírec_nad_Doubravou~časť obce Úžice (okres Kutná Hora) ~sk.wikipedia.org/wiki/Úžice_(okres_Kutná_Hora)~časť obce Pelhřimov ~sk.wikipedia.org/wiki/Pelhřimov~časť obce Jimramov~sk.wikipedia.org/wiki/Jimramov
37197~Madrid (rozlišovacia stránka)~v Španielsko|Španielsku~sk.wikipedia.org/wiki/Španielsko~hlavné mesto štátu, pozri Madrid~sk.wikipedia.org/wiki/Madrid~autonómne spoločenstvo v Španielsku, pozri Madridské spoločenstvo~sk.wikipedia.org/wiki/Madridské_spoločenstvo~provincia v Španielsku (Provincia Madrid), ktorá je územne zhodná s autónmnym spoločenstvom, pozri Madridské spoločenstvo~sk.wikipedia.org/wiki/Madridské_spoločenstvo~Madrid (Surigao del Sur)~sk.wikipedia.org/wiki/Madrid_(Surigao_del_Sur)~Madrid (Alabama)~sk.wikipedia.org/wiki/Madrid_(Alabama)~Madrid (Colorado)~sk.wikipedia.org/wiki/Madrid_(Colorado)~Madrid (Iowa)~sk.wikipedia.org/wiki/Madrid_(Iowa)~Madrid (Kentucky)~sk.wikipedia.org/wiki/Madrid_(Kentucky)~Madrid (Maine)~sk.wikipedia.org/wiki/Madrid_(Maine)~Madrid (Nebraska)~sk.wikipedia.org/wiki/Madrid_(Nebraska)~Madrid (New Mexico)~sk.wikipedia.org/wiki/Madrid_(New_Mexico)~Madrid (New York)~sk.wikipedia.org/wiki/Madrid_(New_York)~Madrid (Virgínia)~sk.wikipedia.org/wiki/Madrid_(Virgínia)~skrátené označenie pre Madridský systém pre medzinárodnú registráciu značiek~sk.wikipedia.org/wiki/Madridský_systém_pre_medzinárodnú_registráciu_značiek~New Madrid (Missouri)~sk.wikipedia.org/wiki/New_Madrid_(Missouri)~New Madrid County (Missouri)~sk.wikipedia.org/wiki/New_Madrid_County_(Missouri)~New Madrid Fault v New Madride v Missouri~sk.wikipedia.org/wiki/New_Madrid_Fault
37223~Cyprus (rozlišovacia stránka)~ ostrov v Stredozemnom mori, pozri Cyprus (ostrov)~sk.wikipedia.org/wiki/Cyprus_(ostrov)~ ostrovný štát na tomto ostrove, Cyprus~sk.wikipedia.org/wiki/Cyprus~ strom, pozri cyprus (strom)~sk.wikipedia.org/wiki/cyprus_(strom)
37700~Elbrus (rozlišovacia stránka)~ sovietsky počítač, pozri Elbrus (počítač)~sk.wikipedia.org/wiki/Elbrus_(počítač)~ raketa R-300 Elbrus, pozri Scud~sk.wikipedia.org/wiki/Scud
37717~Monako (rozlišovacia stránka)~ Monako (štát)~sk.wikipedia.org/wiki/Monako_(štát)~ Monako (mesto) – hlavné mesto štátu Monako~sk.wikipedia.org/wiki/Monako_(mesto)
37736~Zem (rozlišovacia stránka)~ planéta slnečnej sústavy, pozri Zem~sk.wikipedia.org/wiki/Zem~ zemský povrch~sk.wikipedia.org/wiki/zemský_povrch~ polyfunkčná vrstva na zemskom povrchu, zemina, pôda~sk.wikipedia.org/wiki/zemina]],_[[pôda~ suchá zem, resp. pevnina, pozri súš~sk.wikipedia.org/wiki/súš~ zastarano alebo v názvoch: krajina v zmysle vymedzeného územia, pozri pod krajina~sk.wikipedia.org/wiki/krajina~ nepresne: uzemnenie~sk.wikipedia.org/wiki/uzemnenie~ vo filozofii: jeden zo štyroch živlov, pozri pod živel (filozofia)~sk.wikipedia.org/wiki/živel_(filozofia)~ periodikum: slovenský agrárny časopis v rokoch 1935{{--}}1938, pozri Zem (časopis)~sk.wikipedia.org/wiki/Zem_(časopis)~ televízna relácia: bývalý vedecko-populárny magazín TV Markíza, pozri Zem (televízna relácia)~sk.wikipedia.org/wiki/Zem_(televízna_relácia)~ Dolná zem~sk.wikipedia.org/wiki/Dolná_zem~ Horná zem~sk.wikipedia.org/wiki/Horná_zem
37885~Okno (rozlišovacia stránka)~ stavebný otvor, pozri okno~sk.wikipedia.org/wiki/okno~ v informatike: okno (informatika) a okno (Windows)~sk.wikipedia.org/wiki/okno_(informatika)]]_a_[[okno_(Windows)~ v geológii: eróziou obnažený úsek pôvodného podložia príkrovu, pozri tektonické okno~sk.wikipedia.org/wiki/tektonické_okno~ vo fyzike: každý otvor priepustný len pre určité častice alebo žiarenie, pozri okno (fyzika)~sk.wikipedia.org/wiki/okno_(fyzika)~ v kozmonautike: časový úsek, v ktorom môže kozmické teleso štartovať zo Zeme, pozri štartovacie okno~sk.wikipedia.org/wiki/štartovacie_okno~ jaskyňa v Demänovskej doline, pozri Okno (jaskyňa)~sk.wikipedia.org/wiki/Okno_(jaskyňa)
38883~Drotár (rozlišovacia stránka)~ podomový opravár a remeselník, vyrábajúci výrobky z drôtu a kovu, pozri drotár~sk.wikipedia.org/wiki/drotár~ divadelná hra slovenského dramatika Jána Palárika, pozri Drotár (divadelná hra)~sk.wikipedia.org/wiki/Drotár_(divadelná_hra)~ opereta rakúskeho skladateľa Franza Lehára, pozri Drotár (opereta) ~sk.wikipedia.org/wiki/Drotár_(opereta)~ priezvisko, pozri  Drotár (priezvisko), napr.:~sk.wikipedia.org/wiki/Drotár_(priezvisko)~ Igor Drotár ( 1954), slovenský automobilový pretekár~sk.wikipedia.org/wiki/Igor_Drotár~ Martin Drotár ( 1981), slovenský hokejista~sk.wikipedia.org/wiki/Martin_Drotár~ Pavol Drotár, slovenský politik (SDSS)~sk.wikipedia.org/wiki/Pavol_Drotár
